'func','type','sim','filename','throughput (byte/sec)','elapsed_time','bytes','start_time','end_time'
get_dHdl_XVG,loop,r2g_state_30_x1,dhdl.part0001.xvg,7284226.140284511,0.9600067138671875,6992906,1552545330.6200697,1552545331.5800765
get_dHdl_XVG,loop,g2i_state_26_x1,dhdl.part0001.xvg,5142982.126246482,0.9735567569732666,5006985,1552545330.8342347,1552545331.8077915
get_dHdl_XVG,loop,r2g_state_4_x1,dhdl.part0001.xvg,6535923.713863826,1.2658767700195312,8273674,1552545330.5603008,1552545331.8261776
get_dHdl_XVG,loop,r2g_state_10_x1,dhdl.part0001.xvg,5874004.640840442,5.354108810424805,31450060,1552545330.5906677,1552545335.9447765
get_dHdl_XVG,loop,r2g_state_2_x1,dhdl.part0001.xvg,5742770.555421936,5.447691440582275,31284842,1552545330.5852692,1552545336.0329607
get_dHdl_XVG,loop,r2g_state_34_x1,dhdl.part0001.xvg,5609508.394953344,5.636378765106201,31617314,1552545330.5750456,1552545336.2114244
get_dHdl_XVG,loop,r2g_state_8_x1,dhdl.part0001.xvg,5475678.597995102,5.743482828140259,31449466,1552545330.6770654,1552545336.4205482
get_dHdl_XVG,loop,r2g_state_14_x1,dhdl.part0001.xvg,5070857.908992853,6.2181127071380615,31531166,1552545330.66339,1552545336.8815026
get_dHdl_XVG,loop,r2g_state_40_x1,dhdl.part0001.xvg,4646126.989059717,6.729746103286743,31267255,1552545330.6055672,1552545337.3353133
get_dHdl_XVG,loop,r2g_state_30_x1,dhdl.part0002.xvg,4797555.853234679,6.645672082901001,31882983,1552545331.581889,1552545338.227561
get_dHdl_XVG,loop,r2g_state_28_x1,dhdl.part0001.xvg,4221271.395074609,7.442802667617798,31418090,1552545330.7872362,1552545338.230039
get_dHdl_XVG,loop,r2g_state_16_x1,dhdl.part0001.xvg,4234798.273080673,7.48251485824585,31686941,1552545330.7671316,1552545338.2496464
get_dHdl_XVG,loop,r2g_state_20_x1,dhdl.part0001.xvg,5659557.727038909,8.078039169311523,45718129,1552545330.6157587,1552545338.6937978
get_dHdl_XVG,loop,r2g_state_36_x1,dhdl.part0001.xvg,5169138.647396319,8.768333196640015,45324730,1552545330.5386753,1552545339.3070085
get_dHdl_XVG,loop,r2g_state_34_x1,dhdl.part0002.xvg,2500164.6060664486,3.33378529548645,8335012,1552545336.2125432,1552545339.5463285
get_dHdl_XVG,loop,r2g_state_18_x1,dhdl.part0001.xvg,4962634.851551312,9.08707880973816,45095854,1552545330.5419316,1552545339.6290104
get_dHdl_XVG,loop,r2g_state_12_x1,dhdl.part0001.xvg,4394041.770019089,10.239445447921753,44992551,1552545330.6375775,1552545340.877023
get_dHdl_XVG,loop,r2g_state_38_x1,dhdl.part0001.xvg,4357662.9312523445,10.418095827102661,45398550,1552545330.820359,1552545341.2384548
get_dHdl_XVG,loop,r2g_state_16_x1,dhdl.part0002.xvg,2752484.83817378,3.050006628036499,8395097,1552545338.2501383,1552545341.300145
get_dHdl_XVG,loop,g2i_state_8_x1,dhdl.part0001.xvg,4023421.7442882797,10.719708681106567,43129909,1552545330.6124542,1552545341.3321629
get_dHdl_XVG,loop,g2i_state_68_x1,dhdl.part0001.xvg,4046812.453204631,11.322113275527954,45818469,1552545330.7210503,1552545342.0431635
get_dHdl_XVG,loop,g2i_state_62_x1,dhdl.part0001.xvg,4056944.889800032,11.37949275970459,46165975,1552545330.8699002,1552545342.249393
get_dHdl_XVG,loop,g2i_state_26_x1,dhdl.part0002.xvg,4057827.17430374,10.842353582382202,43996397,1552545331.8090224,1552545342.651376
get_dHdl_XVG,loop,g2i_state_62_x1,dhdl.part0002.xvg,7562120.068942544,0.46666622161865234,3528986,1552545342.2504432,1552545342.7171094
get_dHdl_XVG,loop,r2g_state_14_x1,dhdl.part0002.xvg,4041538.9050052203,7.828254222869873,31638194,1552545336.8947814,1552545344.7230356
get_dHdl_XVG,loop,r2g_state_8_x1,dhdl.part0002.xvg,3615071.7785383724,8.71407151222229,31501994,1552545336.4212523,1552545345.1353238
get_dHdl_XVG,loop,r2g_state_30_x1,dhdl.part0003.xvg,4155086.3494366566,7.605019569396973,31599513,1552545338.228538,1552545345.8335576
get_dHdl_XVG,loop,r2g_state_40_x1,dhdl.part0002.xvg,3381860.3289147858,9.337623357772827,31578538,1552545337.3358538,1552545346.6734772
get_dHdl_XVG,loop,r2g_state_12_x1,dhdl.part0002.xvg,4434923.81623221,7.098230838775635,31480113,1552545340.8772776,1552545347.9755085
get_dHdl_XVG,loop,r2g_state_38_x1,dhdl.part0002.xvg,4533269.794842552,7.029284477233887,31865643,1552545341.2387073,1552545348.2679918
get_dHdl_XVG,loop,r2g_state_28_x1,dhdl.part0002.xvg,4016989.281930209,11.277039051055908,45299745,1552545338.2304256,1552545349.5074646
get_dHdl_XVG,loop,r2g_state_32_x1,dhdl.part0001.xvg,4699644.921778196,19.266486406326294,90545645,1552545330.572333,1552545349.8388195
get_dHdl_XVG,loop,r2g_state_20_x1,dhdl.part0002.xvg,2660157.128576696,11.875964641571045,31591932,1552545338.6946747,1552545350.5706394
get_dHdl_XVG,loop,r2g_state_36_x1,dhdl.part0002.xvg,3709845.9019914665,12.217902898788452,45326537,1552545339.3080823,1552545351.5259852
get_dHdl_XVG,loop,r2g_state_38_x1,dhdl.part0003.xvg,2323856.0696215727,3.677631378173828,8546286,1552545348.268483,1552545351.9461143
get_dHdl_XVG,loop,g2i_state_8_x1,dhdl.part0002.xvg,3838969.0569938244,11.233342170715332,43124453,1552545341.3324165,1552545352.5657587
get_dHdl_XVG,loop,r2g_state_8_x1,dhdl.part0003.xvg,3753644.7563506695,8.393476486206055,31506129,1552545345.1361768,1552545353.5296533
get_dHdl_XVG,loop,g2i_state_26_x1,dhdl.part0003.xvg,3977838.438665503,11.078006982803345,44066522,1552545342.65254,1552545353.730547
get_dHdl_XVG,loop,r2g_state_14_x1,dhdl.part0003.xvg,3438238.186836352,9.270720720291138,31874946,1552545344.724854,1552545353.9955747
get_dHdl_XVG,loop,r2g_state_14_x1,dhdl.part0004.xvg,4916514.108492103,1.0425913333892822,5125915,1552545353.996327,1552545355.0389183
get_dHdl_XVG,loop,g2i_state_68_x1,dhdl.part0002.xvg,3281981.977688643,13.893561363220215,45598418,1552545342.043738,1552545355.9372993
get_dHdl_XVG,loop,r2g_state_40_x1,dhdl.part0003.xvg,4709153.1027362775,9.594407320022583,45181533,1552545346.674279,1552545356.2686863
get_dHdl_XVG,loop,r2g_state_32_x1,dhdl.part0002.xvg,4473041.013530972,10.273762941360474,45954963,1552545349.8535914,1552545360.1273544
get_dHdl_XVG,loop,g2i_state_0_x1,dhdl.part0001.xvg,4063135.426084593,31.977125883102417,129927393,1552545330.6036572,1552545362.5807831
get_dHdl_XVG,loop,r2g_state_26_x1,dhdl.part0001.xvg,4806249.248577917,33.213324308395386,159631515,1552545330.5323179,1552545363.7456422
get_dHdl_XVG,loop,r2g_state_28_x1,dhdl.part0003.xvg,2917399.0826931843,15.692856788635254,45782326,1552545349.5077765,1552545365.2006333
get_dHdl_XVG,loop,g2i_state_8_x1,dhdl.part0003.xvg,3140486.610122081,13.750551223754883,43183422,1552545352.5669196,1552545366.3174708
get_dHdl_XVG,loop,g2i_state_26_x1,dhdl.part0004.xvg,1554486.4331450127,14.108539342880249,21931533,1552545353.7312417,1552545367.839781
get_dHdl_XVG,loop,g2i_state_0_x1,dhdl.part0002.xvg,3150699.3789993185,5.321209669113159,16765532,1552545362.581061,1552545367.9022706
get_dHdl_XVG,loop,r2g_state_6_x1,dhdl.part0001.xvg,4130682.6283767363,38.32188677787781,158295552,1552545330.6674345,1552545368.9893212
get_dHdl_XVG,loop,r2g_state_4_x1,dhdl.part0002.xvg,4207909.041048821,37.84016513824463,159227973,1552545331.8269074,1552545369.6670725
get_dHdl_XVG,loop,r2g_state_22_x1,dhdl.part0001.xvg,3885800.2728568343,40.967731952667236,159192424,1552545330.808035,1552545371.7757668
get_dHdl_XVG,loop,r2g_state_24_x1,dhdl.part0001.xvg,3368272.1918221707,47.09079313278198,158614609,1552545330.9111922,1552545378.0019853
get_dHdl_XVG,loop,r2g_state_10_x1,dhdl.part0002.xvg,3756053.5060588564,42.12543797492981,158225399,1552545335.9461286,1552545378.0715666
get_dHdl_XVG,loop,r2g_state_38_x1,dhdl.part0004.xvg,3234848.9502211153,27.11217164993286,87703780,1552545351.9470997,1552545379.0592713
get_dHdl_XVG,loop,g2i_state_68_x1,dhdl.part0003.xvg,1956054.3608025492,23.40188694000244,45775363,1552545355.9386213,1552545379.3405082
get_dHdl_XVG,loop,r2g_state_32_x1,dhdl.part0003.xvg,1663853.7315874342,19.226934671401978,31990807,1552545360.1285937,1552545379.3555284
get_dHdl_XVG,loop,r2g_state_0_x1,dhdl.part0001.xvg,3895729.234063449,49.72050452232361,193697623,1552545330.5200284,1552545380.2405329
get_dHdl_XVG,loop,r2g_state_28_x1,dhdl.part0004.xvg,2085416.414961314,15.23571252822876,31772805,1552545365.2129352,1552545380.4486477
get_dHdl_XVG,loop,r2g_state_16_x1,dhdl.part0003.xvg,4005304.633554646,39.169596910476685,156886168,1552545341.3004014,1552545380.4699984
get_dHdl_XVG,loop,r2g_state_0_x1,dhdl.part0002.xvg,6294329.028608876,2.517552375793457,15846303,1552545380.2409437,1552545382.758496
get_dHdl_XVG,loop,g2i_state_38_x1,dhdl.part0001.xvg,3905428.0064751864,54.14180946350098,211446939,1552545330.6525927,1552545384.7944021
get_dHdl_XVG,loop,g2i_state_8_x1,dhdl.part0004.xvg,3623561.180006176,18.903904914855957,68499456,1552545366.3178127,1552545385.2217176
get_dHdl_XVG,loop,r2g_state_28_x1,dhdl.part0005.xvg,2688754.2443796443,5.962473154067993,16031625,1552545380.4500413,1552545386.4125144
get_dHdl_XVG,loop,g2i_state_36_x1,dhdl.part0001.xvg,3555299.61177181,59.324628591537476,210916829,1552545330.6176472,1552545389.9422758
get_dHdl_XVG,loop,r2g_state_10_x1,dhdl.part0003.xvg,4149416.2484544576,11.950297832489014,49586760,1552545378.07189,1552545390.022188
get_dHdl_XVG,loop,r2g_state_2_x1,dhdl.part0002.xvg,3486434.3894366417,55.376887798309326,193067886,1552545336.0337641,1552545391.410652
get_dHdl_XVG,loop,r2g_state_12_x1,dhdl.part0003.xvg,3562742.943653632,44.43307375907898,158303620,1552545347.9762359,1552545392.4093096
get_dHdl_XVG,loop,r2g_state_22_x1,dhdl.part0002.xvg,4353962.582688497,21.52896475791931,93736307,1552545371.9752512,1552545393.504216
get_dHdl_XVG,loop,r2g_state_20_x1,dhdl.part0003.xvg,3673879.1136621498,43.80313777923584,160927433,1552545350.5713713,1552545394.374509
get_dHdl_XVG,loop,r2g_state_14_x1,dhdl.part0005.xvg,3748603.520663668,40.5397253036499,151967357,1552545355.0394118,1552545395.579137
get_dHdl_XVG,loop,r2g_state_28_x1,dhdl.part0006.xvg,2616924.1173983696,12.087421178817749,31631864,1552545386.4127939,1552545398.500215
get_dHdl_XVG,loop,r2g_state_8_x1,dhdl.part0004.xvg,3433817.155761233,45.50471091270447,156254857,1552545353.5310261,1552545399.035737
get_dHdl_XVG,loop,r2g_state_0_x1,dhdl.part0003.xvg,2449652.2458896614,16.310591459274292,39955277,1552545382.7630818,1552545399.0736732
get_dHdl_XVG,loop,r2g_state_18_x1,dhdl.part0002.xvg,3254393.804487815,59.60498595237732,193978097,1552545339.6292846,1552545399.2342706
get_dHdl_XVG,loop,r2g_state_10_x1,dhdl.part0004.xvg,1355819.6031855857,9.290103912353516,12595705,1552545390.0224495,1552545399.3125534
get_dHdl_XVG,loop,r2g_state_36_x1,dhdl.part0003.xvg,3270770.9937299006,49.3677179813385,161470500,1552545351.5262861,1552545400.894004
get_dHdl_XVG,loop,r2g_state_20_x1,dhdl.part0004.xvg,2130865.877278427,6.753865718841553,14391582,1552545394.374801,1552545401.1286666
get_dHdl_XVG,loop,r2g_state_6_x1,dhdl.part0002.xvg,2691782.440632094,33.23957562446594,89473706,1552545368.9909358,1552545402.2305114
get_dHdl_XVG,loop,r2g_state_40_x1,dhdl.part0004.xvg,3040660.759624584,46.98188495635986,142855974,1552545356.2689638,1552545403.2508488
get_dHdl_XVG,loop,g2i_state_6_x1,dhdl.part0001.xvg,3428738.6985262334,3.1590616703033447,10831597,1552545401.002169,1552545404.1612306
get_dHdl_XVG,loop,r2g_state_16_x1,dhdl.part0004.xvg,2296601.028953921,23.767566204071045,54584617,1552545380.4703312,1552545404.2378974
get_dHdl_XVG,loop,r2g_state_6_x1,dhdl.part0003.xvg,1663020.9669440156,2.4783830642700195,4121603,1552545402.2500994,1552545404.7284825
get_dHdl_XVG,loop,r2g_state_18_x1,dhdl.part0003.xvg,2392916.6732204007,5.549550533294678,13279612,1552545399.2347357,1552545404.7842863
get_dHdl_XVG,loop,r2g_state_32_x1,dhdl.part0004.xvg,3360153.468036327,25.515278339385986,85735251,1552545379.3558002,1552545404.8710785
get_dHdl_XVG,loop,r2g_state_38_x1,dhdl.part0005.xvg,2865218.0365269915,27.625609636306763,79153395,1552545379.059763,1552545406.6853726
get_dHdl_XVG,loop,r2g_state_12_x1,dhdl.part0004.xvg,528098.3664340434,15.767053127288818,8326555,1552545392.4095998,1552545408.176653
get_dHdl_XVG,loop,r2g_state_2_x1,dhdl.part0003.xvg,1443678.5395088843,17.6439950466156,25472257,1552545391.4111164,1552545409.0551114
get_dHdl_XVG,loop,r2g_state_30_x1,dhdl.part0004.xvg,2876561.7696362394,63.53941011428833,182775038,1552545345.834641,1552545409.374051
get_dHdl_XVG,loop,r2g_state_24_x1,dhdl.part0002.xvg,1414002.8962624227,32.08854389190674,45373294,1552545378.0022728,1552545410.0908167
get_dHdl_XVG,loop,g2i_state_28_x1,dhdl.part0001.xvg,4442931.635923515,9.915864706039429,44055509,1552545401.1730726,1552545411.0889373
get_dHdl_XVG,loop,r2g_state_4_x1,dhdl.part0003.xvg,2002747.1072220195,41.56609773635864,83246382,1552545369.6681607,1552545411.2342584
get_dHdl_XVG,loop,r2g_state_26_x1,dhdl.part0002.xvg,1902793.6203398183,47.574763774871826,90524957,1552545363.749588,1552545411.3243518
get_dHdl_XVG,loop,r2g_state_34_x1,dhdl.part0003.xvg,2958610.6630295366,72.26479768753052,213803401,1552545339.5469174,1552545411.8117151
get_dHdl_XVG,loop,g2i_state_16_x1,dhdl.part0001.xvg,7856986.535812879,0.3931293487548828,3088812,1552545413.0753074,1552545413.4684367
get_dHdl_XVG,loop,r2g_state_12_x1,dhdl.part0005.xvg,1592534.5534727136,5.733214378356934,9130342,1552545408.248711,1552545413.9819255
get_dHdl_XVG,loop,g2i_state_60_x1,dhdl.part0001.xvg,4820708.580020762,9.628623723983765,46416789,1552545404.5513196,1552545414.1799433
get_dHdl_XVG,loop,r2g_state_26_x1,dhdl.part0003.xvg,1364673.924327575,3.103501081466675,4235267,1552545411.5060816,1552545414.6095827
get_dHdl_XVG,loop,g2i_state_62_x1,dhdl.part0003.xvg,2907123.540412953,72.14447617530823,209732905,1552545342.7176092,1552545414.8620853
get_dHdl_XVG,loop,r2g_state_28_x1,dhdl.part0007.xvg,3049023.750314915,16.618101119995117,50668985,1552545398.500782,1552545415.1188831
get_dHdl_XVG,loop,r2g_state_24_x1,dhdl.part0003.xvg,6650195.092368698,7.435021877288818,49444346,1552545410.0910866,1552545417.5261085
get_dHdl_XVG,loop,g2i_state_12_x1,dhdl.part0001.xvg,6819617.204612079,6.356299877166748,43347532,1552545411.3632262,1552545417.719526
get_dHdl_XVG,loop,g2i_state_8_x1,dhdl.part0005.xvg,3376638.1952852705,33.032713174819946,111539521,1552545385.222329,1552545418.255042
get_dHdl_XVG,loop,g2i_state_62_x1,dhdl.part0004.xvg,8988963.289419014,5.148951053619385,46283732,1552545414.862346,1552545420.011297
get_dHdl_XVG,loop,g2i_state_32_x1,dhdl.part0001.xvg,5555354.875972352,7.957616567611694,44207384,1552545412.9795692,1552545420.9371858
get_dHdl_XVG,loop,g2i_state_80_x1,dhdl.part0001.xvg,4244822.224859996,10.666467428207397,45277258,1552545411.7223895,1552545422.388857
get_dHdl_XVG,loop,g2i_state_0_x1,dhdl.part0003.xvg,3615307.596354362,55.22231364250183,199645650,1552545367.9029555,1552545423.1252692
get_dHdl_XVG,loop,g2i_state_26_x1,dhdl.part0005.xvg,3694240.838248968,56.1299774646759,207357655,1552545367.8403223,1552545423.9702997
get_dHdl_XVG,loop,g2i_state_6_x1,dhdl.part0002.xvg,3303847.360160413,20.81406569480896,68766496,1552545404.162007,1552545424.9760728
get_dHdl_XVG,loop,g2i_state_2_x1,dhdl.part0001.xvg,2277532.01590685,18.792004108428955,42799391,1552545406.3551762,1552545425.1471803
get_dHdl_XVG,loop,g2i_state_44_x1,dhdl.part0001.xvg,2287176.7433984745,20.85228180885315,47692854,1552545404.3030298,1552545425.1553116
get_dHdl_XVG,loop,g2i_state_78_x1,dhdl.part0001.xvg,2599021.1456057318,17.510618209838867,45510467,1552545407.8020303,1552545425.3126485
get_dHdl_XVG,loop,g2i_state_68_x1,dhdl.part0004.xvg,4532351.351027223,46.168872356414795,209253551,1552545379.340757,1552545425.5096292
get_dHdl_XVG,loop,g2i_state_22_x1,dhdl.part0001.xvg,4457999.912588818,9.778297185897827,43591648,1552545416.0752785,1552545425.8535757
get_dHdl_XVG,loop,g2i_state_76_x1,dhdl.part0001.xvg,4809915.712601226,14.86853289604187,71516390,1552545411.6864934,1552545426.5550263
get_dHdl_XVG,loop,g2i_state_70_x1,dhdl.part0001.xvg,3822567.850418238,11.948802947998047,45675110,1552545416.8534274,1552545428.8022304
get_dHdl_XVG,loop,g2i_state_64_x1,dhdl.part0001.xvg,2188790.440366293,21.00173783302307,45968403,1552545409.056473,1552545430.0582108
get_dHdl_XVG,loop,g2i_state_62_x1,dhdl.part0005.xvg,3586273.996062701,12.315925121307373,44168282,1552545420.011738,1552545432.3276632
get_dHdl_XVG,loop,g2i_state_2_x1,dhdl.part0002.xvg,5644012.422031219,7.590191125869751,42839133,1552545425.147526,1552545432.7377172
get_dHdl_XVG,loop,g2i_state_66_x1,dhdl.part0001.xvg,3223636.798596593,22.910903930664062,73856433,1552545410.1771262,1552545433.08803
get_dHdl_XVG,loop,g2i_state_46_x1,dhdl.part0001.xvg,3344488.2318913983,14.231643438339233,47597564,1552545419.3493483,1552545433.5809917
get_dHdl_XVG,loop,g2i_state_38_x1,dhdl.part0002.xvg,4131351.3336487054,51.68311667442322,213521113,1552545384.797765,1552545436.4808817
get_dHdl_XVG,loop,g2i_state_6_x1,dhdl.part0003.xvg,4744466.436728107,14.483696937561035,68717414,1552545424.9764702,1552545439.4601672
get_dHdl_XVG,loop,g2i_state_16_x1,dhdl.part0002.xvg,2574607.3955294415,26.762335538864136,68902507,1552545413.4691503,1552545440.2314858
get_dHdl_XVG,loop,g2i_state_64_x1,dhdl.part0002.xvg,4366082.369581564,10.523932695388794,45948357,1552545430.059774,1552545440.5837066
get_dHdl_XVG,loop,g2i_state_0_x1,dhdl.part0004.xvg,4882626.785052745,17.729719638824463,86567604,1552545423.1403465,1552545440.8700662
get_dHdl_XVG,loop,g2i_state_36_x1,dhdl.part0002.xvg,4010100.5295011383,52.60294485092163,210943097,1552545389.942569,1552545442.5455139
get_dHdl_XVG,loop,g2i_state_80_x1,dhdl.part0002.xvg,2184279.9479475147,20.71457600593567,45246433,1552545422.389311,1552545443.103887
get_dHdl_XVG,loop,g2i_state_50_x1,dhdl.part0001.xvg,3512347.346989725,39.79707050323486,139781135,1552545403.3382165,1552545443.135287
get_dHdl_XVG,loop,g2i_state_58_x1,dhdl.part0001.xvg,4185558.735745071,29.339650869369507,122802832,1552545415.2426589,1552545444.5823097
get_dHdl_XVG,loop,g2i_state_22_x1,dhdl.part0002.xvg,2339652.003578311,18.769067764282227,43913087,1552545425.8544414,1552545444.6235092
get_dHdl_XVG,loop,g2i_state_22_x1,dhdl.part0003.xvg,9565206.093461355,1.1785094738006592,11272686,1552545444.625501,1552545445.8040104
get_dHdl_XVG,loop,g2i_state_80_x1,dhdl.part0003.xvg,3948855.7042819364,2.9902265071868896,11807973,1552545443.105693,1552545446.0959196
get_dHdl_XVG,loop,g2i_state_38_x1,dhdl.part0003.xvg,2752435.957709019,11.421276092529297,31436331,1552545436.4847298,1552545447.9060059
get_dHdl_XVG,loop,g2i_state_32_x1,dhdl.part0002.xvg,2507562.1507826843,28.028516054153442,70283246,1552545420.9379497,1552545448.9664657
get_dHdl_XVG,loop,g2i_state_68_x1,dhdl.part0005.xvg,4348816.075447929,23.610413551330566,102677346,1552545425.5103655,1552545449.120779
get_dHdl_XVG,loop,g2i_state_8_x1,dhdl.part0006.xvg,3963932.916963748,32.24109077453613,127801521,1552545418.255323,1552545450.4964137
get_dHdl_XVG,loop,g2i_state_74_x1,dhdl.part0001.xvg,2304059.431618105,31.310702323913574,72141719,1552545420.9480937,1552545452.258796
get_dHdl_XVG,loop,g2i_state_62_x1,dhdl.part0006.xvg,3497630.496408754,20.92711567878723,73195318,1552545432.3282247,1552545453.2553403
get_dHdl_XVG,loop,g2i_state_6_x1,dhdl.part0004.xvg,3115792.0932776174,13.834356307983398,43104978,1552545439.4606607,1552545453.295017
get_dHdl_XVG,loop,g2i_state_36_x1,dhdl.part0003.xvg,2635021.647466464,11.167938232421875,29427759,1552545442.5463483,1552545453.7142866
get_dHdl_XVG,loop,g2i_state_42_x1,dhdl.part0001.xvg,3713066.871176207,33.31981062889099,123718685,1552545422.3494658,1552545455.6692765
get_dHdl_XVG,loop,g2i_state_2_x1,dhdl.part0003.xvg,2983349.2495707185,22.943697929382324,68449064,1552545432.7381856,1552545455.6818836
get_dHdl_XVG,loop,g2i_state_6_x1,dhdl.part0005.xvg,4021565.5434987955,2.7892978191375732,11217344,1552545453.2953746,1552545456.0846725
get_dHdl_XVG,loop,g2i_state_10_x1,dhdl.part0001.xvg,1685095.9993918042,12.857914924621582,21666821,1552545443.73128,1552545456.589195
get_dHdl_XVG,loop,g2i_state_66_x1,dhdl.part0002.xvg,2829237.690550798,25.404855251312256,71876374,1552545433.0889215,1552545458.4937768
get_dHdl_XVG,loop,g2i_state_26_x1,dhdl.part0006.xvg,3569415.4501893194,34.62149691581726,123578506,1552545423.9714289,1552545458.5929258
get_dHdl_XVG,loop,g2i_state_10_x1,dhdl.part0002.xvg,4949164.943124476,2.2765610218048096,11267076,1552545456.5899315,1552545458.8664925
get_dHdl_XVG,loop,g2i_state_62_x1,dhdl.part0007.xvg,4661587.017600259,6.451390027999878,30073716,1552545453.2558873,1552545459.7072773
get_dHdl_XVG,loop,g2i_state_12_x1,dhdl.part0002.xvg,3038155.661533069,42.51768684387207,129175351,1552545417.7263703,1552545460.2440572
get_dHdl_XVG,loop,g2i_state_80_x1,dhdl.part0004.xvg,2839931.238459148,16.055985927581787,45597896,1552545446.0963564,1552545462.1523423
get_dHdl_XVG,loop,g2i_state_42_x1,dhdl.part0002.xvg,4653811.039625632,10.17276906967163,47342145,1552545455.6695478,1552545465.8423169
get_dHdl_XVG,loop,g2i_state_50_x1,dhdl.part0002.xvg,3293662.980049521,22.874476671218872,75340817,1552545443.1360638,1552545466.0105405
get_dHdl_XVG,loop,g2i_state_76_x1,dhdl.part0002.xvg,3083231.0951577732,39.862898111343384,122906527,1552545426.5953107,1552545466.4582088
get_dHdl_XVG,loop,g2i_state_14_x1,dhdl.part0001.xvg,2679552.5218741917,16.09950566291809,43139471,1552545451.1074975,1552545467.207003
get_dHdl_XVG,loop,g2i_state_32_x1,dhdl.part0003.xvg,3375352.4024794665,21.121971130371094,71294096,1552545448.9839704,1552545470.1059415
get_dHdl_XVG,loop,g2i_state_80_x1,dhdl.part0005.xvg,4780557.719456328,9.057433366775513,43299583,1552545462.1532216,1552545471.210655
get_dHdl_XVG,loop,g2i_state_76_x1,dhdl.part0003.xvg,2322580.6818651743,5.0786261558532715,11795519,1552545466.458677,1552545471.5373032
get_dHdl_XVG,loop,g2i_state_42_x1,dhdl.part0003.xvg,4584231.951049774,10.367356300354004,47526366,1552545465.8437285,1552545476.2110848
get_dHdl_XVG,loop,g2i_state_12_x1,dhdl.part0003.xvg,4039319.8343725344,17.20017647743225,69477014,1552545460.2447264,1552545477.444903
get_dHdl_XVG,loop,g2i_state_78_x1,dhdl.part0002.xvg,3922676.213427315,52.49222540855408,205910004,1552545425.3131557,1552545477.805381
get_dHdl_XVG,loop,g2i_state_70_x1,dhdl.part0002.xvg,4246417.727034532,49.22585940361023,209033562,1552545428.8027394,1552545478.0285988
get_dHdl_XVG,loop,g2i_state_42_x1,dhdl.part0004.xvg,3386667.980559811,3.659836769104004,12394652,1552545476.2120683,1552545479.871905
get_dHdl_XVG,loop,g2i_state_28_x1,dhdl.part0002.xvg,3230972.570299748,70.18223834037781,226756887,1552545411.089769,1552545481.2720072
get_dHdl_XVG,loop,g2i_state_40_x1,dhdl.part0001.xvg,2332329.4349942375,20.25069284439087,47231287,1552545462.913649,1552545483.164342
get_dHdl_XVG,loop,g2i_state_6_x1,dhdl.part0006.xvg,1552175.235970633,27.643978595733643,42908299,1552545456.0852048,1552545483.7291834
get_dHdl_XVG,loop,g2i_state_46_x1,dhdl.part0002.xvg,2806825.1561212237,50.286580085754395,141145638,1552545433.5816987,1552545483.8682787
get_dHdl_XVG,loop,g2i_state_52_x1,dhdl.part0001.xvg,4064953.7834815714,78.17473578453064,317776688,1552545406.2867093,1552545484.461445
get_dHdl_XVG,loop,g2i_state_32_x1,dhdl.part0004.xvg,4934805.41707239,14.536829710006714,71736426,1552545470.1061954,1552545484.6430252
get_dHdl_XVG,loop,g2i_state_50_x1,dhdl.part0003.xvg,2431771.9532441543,19.547695636749268,47535538,1552545466.0180998,1552545485.5657954
get_dHdl_XVG,loop,g2i_state_46_x1,dhdl.part0003.xvg,7198162.946633744,1.7115607261657715,12320093,1552545483.8685486,1552545485.5801094
get_dHdl_XVG,loop,g2i_state_70_x1,dhdl.part0003.xvg,5089045.066534027,8.971653699874878,45657150,1552545478.0293093,1552545487.000963
get_dHdl_XVG,loop,g2i_state_46_x1,dhdl.part0004.xvg,6171612.072366274,2.0195558071136475,12463915,1552545485.5806086,1552545487.6001644
get_dHdl_XVG,loop,g2i_state_46_x1,dhdl.part0005.xvg,5691767.406739342,2.1594624519348145,12291158,1552545487.60085,1552545489.7603126
get_dHdl_XVG,loop,g2i_state_16_x1,dhdl.part0003.xvg,3900625.394426502,51.71096467971802,201705102,1552545440.2317903,1552545491.942755
get_dHdl_XVG,loop,g2i_state_6_x1,dhdl.part0007.xvg,5632918.330081863,12.097582817077637,68144696,1552545483.729482,1552545495.8270648
get_dHdl_XVG,loop,g2i_state_42_x1,dhdl.part0005.xvg,734818.1929223713,16.778366565704346,12329049,1552545479.8724174,1552545496.650784
get_dHdl_XVG,loop,g2i_state_44_x1,dhdl.part0002.xvg,4425229.708331685,72.04962635040283,318836147,1552545425.15574,1552545497.2053664
get_dHdl_XVG,loop,g2i_state_80_x1,dhdl.part0006.xvg,2737406.3298916365,26.268484592437744,71907516,1552545471.2121055,1552545497.48059
get_dHdl_XVG,loop,g2i_state_44_x1,dhdl.part0003.xvg,10267898.208694756,1.193173885345459,12251388,1552545497.2068858,1552545498.4000597
get_dHdl_XVG,loop,g2i_state_60_x1,dhdl.part0002.xvg,3348352.66070596,87.78973984718323,293951009,1552545414.181226,1552545501.9709659
get_dHdl_XVG,loop,g2i_state_50_x1,dhdl.part0004.xvg,4240496.609068662,17.699389934539795,75054203,1552545485.5663114,1552545503.2657013
get_dHdl_XVG,loop,g2i_state_42_x1,dhdl.part0006.xvg,6273110.645289691,7.328122138977051,45970121,1552545496.6512284,1552545503.9793506
