'func','type','sim','filename','throughput (byte/sec)','elapsed_time','bytes','start_time','end_time'
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0170.xvg,11011182.581189098,0.1715390682220459,1888848,1552548370.6386416,1552548370.8101807
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0171.xvg,17233229.900983635,0.10958218574523926,1888455,1552548370.8106694,1552548370.9202516
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0172.xvg,22465515.01734121,1.268974781036377,28508172,1552548370.9205382,1552548372.189513
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0173.xvg,22631861.937199384,0.08302807807922363,1879080,1552548372.1897774,1552548372.2728055
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0174.xvg,23726608.283971682,0.35951733589172363,8530127,1552548372.2730176,1552548372.632535
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0175.xvg,7567389.621841846,0.35837483406066895,2711962,1552548372.6327968,1552548372.9911716
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0176.xvg,23118788.71132911,0.07864642143249512,1818210,1552548372.991411,1552548373.0700574
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0177.xvg,18160271.553503845,0.1525123119354248,2769665,1552548373.0702574,1552548373.2227697
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0178.xvg,22654143.688798763,0.12027525901794434,2724733,1552548373.2231305,1552548373.3434057
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0179.xvg,22915339.031662207,0.11864376068115234,2718762,1552548373.3440435,1552548373.4626873
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0180.xvg,25029114.05445615,0.0755760669708252,1891602,1552548373.4629142,1552548373.5384903
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0181.xvg,24130572.706234116,0.44334936141967773,10698274,1552548373.5387437,1552548373.982093
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0182.xvg,23455640.87722197,0.08079719543457031,1895150,1552548373.9823582,1552548374.0631554
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0183.xvg,24132340.581825472,0.07846570014953613,1893561,1552548374.0633361,1552548374.1418018
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0184.xvg,8885898.710272469,0.2131047248840332,1893627,1552548374.1420078,1552548374.3551126
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0185.xvg,22301557.697963092,0.06275010108947754,1399425,1552548374.3553994,1552548374.4181495
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0186.xvg,12794584.587157719,0.5284340381622314,6761094,1552548374.418299,1552548374.946733
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0187.xvg,22407096.265872527,0.12024927139282227,2694437,1552548374.9469697,1552548375.067219
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0188.xvg,23406185.90632974,0.06951713562011719,1627131,1552548375.0674453,1552548375.1369624
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0189.xvg,23221827.18896798,0.11535358428955078,2678721,1552548375.1371317,1552548375.2524853
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0190.xvg,23896329.523067188,0.11415410041809082,2727864,1552548375.2527769,1552548375.366931
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0191.xvg,22707604.43591052,0.12337303161621094,2801506,1552548375.3671744,1552548375.4905474
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0192.xvg,23169351.053940456,0.1170203685760498,2711286,1552548375.4908018,1552548375.6078222
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0193.xvg,22322814.487306535,0.12144947052001953,2711094,1552548375.6080542,1552548375.7295036
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0194.xvg,24197240.76891595,0.11476349830627441,2776960,1552548375.729787,1552548375.8445506
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0195.xvg,14424184.218957355,0.12464642524719238,1797923,1552548375.8447907,1552548375.9694371
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0196.xvg,24303208.430000488,0.11228060722351074,2728779,1552548375.969648,1552548376.0819285
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0197.xvg,10984153.96248958,0.5989699363708496,6579178,1552548376.082155,1552548376.681125
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0198.xvg,22336724.355719212,0.29680538177490234,6629660,1552548376.6814175,1552548376.9782228
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0199.xvg,22694362.41009044,0.11970973014831543,2716736,1552548376.9784632,1552548377.098173
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0200.xvg,15365429.89832534,0.17635178565979004,2709721,1552548377.098468,1552548377.2748199
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0201.xvg,10406805.51335439,0.1820669174194336,1894735,1552548377.2750914,1552548377.4571583
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0202.xvg,17207412.076071363,1.5894496440887451,27350315,1552548377.457361,1552548379.0468106
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0203.xvg,19029660.913997583,1.5236625671386719,28994782,1552548379.0470622,1552548380.5707247
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0204.xvg,10476944.758862175,0.17934846878051758,1879024,1552548380.5710626,1552548380.750411
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0205.xvg,11978718.151362333,0.1581892967224121,1894905,1552548380.7507575,1552548380.9089468
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0206.xvg,24036603.8990021,0.07893943786621094,1897436,1552548380.909184,1552548380.9881234
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0207.xvg,24218710.33381513,0.07835173606872559,1897578,1552548380.9883158,1552548381.0666676
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0208.xvg,23197701.903532624,0.08171749114990234,1895658,1552548381.066859,1552548381.1485765
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0209.xvg,22448469.1854819,0.05559229850769043,1247962,1552548381.1488097,1552548381.204402
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0210.xvg,8068339.04661427,0.058394670486450195,471148,1552548381.2045817,1552548381.2629764
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0211.xvg,15045401.907659726,0.18868422508239746,2838830,1552548381.2630918,1552548381.451776
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0212.xvg,15695121.873544531,0.17363739013671875,2725260,1552548381.4520314,1552548381.6256688
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0213.xvg,13255213.383386135,0.10580968856811523,1402530,1552548381.625934,1552548381.7317436
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0214.xvg,22654927.020318758,0.12016701698303223,2722375,1552548381.732044,1552548381.852211
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0215.xvg,23202657.959667206,0.12236356735229492,2839160,1552548381.852452,1552548381.9748156
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0216.xvg,23681078.738839436,0.11961984634399414,2832727,1552548381.9750671,1552548382.094687
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0217.xvg,10767623.580912063,0.26334547996520996,2835605,1552548382.0949352,1552548382.3582807
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0218.xvg,7745331.770528592,0.35080885887145996,2717131,1552548382.3588085,1552548382.7096174
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0219.xvg,7429506.609091254,0.3649582862854004,2711460,1552548382.709936,1552548383.0748942
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0220.xvg,21975067.725856915,0.06850695610046387,1505445,1552548383.0751214,1552548383.1436284
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0221.xvg,20024508.861859135,0.28856682777404785,5778409,1552548383.1438136,1552548383.4323804
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0222.xvg,15824252.467108805,0.1776258945465088,2810797,1552548383.4326372,1552548383.610263
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0223.xvg,16194703.512871321,0.16628313064575195,2692906,1552548383.6105685,1552548383.7768517
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0224.xvg,23526592.36542002,0.12030148506164551,2830284,1552548383.7773604,1552548383.897662
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0225.xvg,16423516.55939535,0.17141389846801758,2815219,1552548383.897963,1552548384.069377
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0226.xvg,22766124.73664867,0.12481355667114258,2841521,1552548384.0696218,1552548384.1944354
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0227.xvg,13539069.56839564,0.4226970672607422,5722925,1552548384.1947854,1552548384.6174824
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0228.xvg,11505374.459820932,0.24666333198547363,2837954,1552548384.6177373,1552548384.8644006
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0229.xvg,22778263.065905713,0.12428164482116699,2830920,1552548384.864655,1552548384.9889367
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0230.xvg,18966680.041955434,0.14820384979248047,2810935,1552548384.9891696,1552548385.1373734
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0231.xvg,23371422.243258778,0.12113285064697266,2831047,1552548385.1375833,1552548385.258716
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0232.xvg,24232509.409257777,0.11689949035644531,2832768,1552548385.2589438,1552548385.3758433
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0233.xvg,23240652.972438034,0.256333589553833,5957360,1552548385.3760686,1552548385.6324022
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0234.xvg,16112331.072947029,0.17520475387573242,2822957,1552548385.632661,1552548385.8078659
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0235.xvg,19424626.990798704,0.14186501502990723,2755675,1552548385.8081064,1552548385.9499714
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0236.xvg,17850780.89090464,0.622246503829956,11107586,1552548385.9501967,1552548386.5724432
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0237.xvg,22335068.14097268,0.12420463562011719,2774119,1552548386.572756,1552548386.6969607
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0238.xvg,15749711.560680615,0.17138028144836426,2699190,1552548386.6972516,1552548386.8686318
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0239.xvg,21807947.114708733,0.12647485733032227,2758157,1552548386.8688657,1552548386.9953406
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0240.xvg,22801472.60620695,0.12381577491760254,2823182,1552548386.9956505,1552548387.1194663
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0241.xvg,21968846.351630077,0.12874722480773926,2828428,1552548387.1197255,1552548387.2484727
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0242.xvg,9000917.864457449,0.31230592727661133,2811040,1552548387.2487507,1552548387.5610566
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0243.xvg,21146209.744081493,1.3376057147979736,28285291,1552548387.5613065,1552548388.8989122
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0244.xvg,12563641.74007591,0.214890718460083,2699810,1552548388.899429,1552548389.1143198
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0245.xvg,11296103.1898055,0.2502593994140625,2826956,1552548389.114581,1552548389.3648405
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0246.xvg,22411607.786618143,0.12054681777954102,2701648,1552548389.3651056,1552548389.4856524
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0247.xvg,22724313.77976773,0.2917006015777588,6628696,1552548389.4858847,1552548389.7775853
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0248.xvg,22183140.508276198,0.13106083869934082,2907341,1552548389.7778513,1552548389.9089122
