'func','type','sim','file count','throughput (byte/sec)','elapsed_time','bytes','start_time','end_time'
get_dHdl,hdf5_write,unres2res_state_16_x1,17,0,0.08490443229675293,50475738,1553125667.7865264,1553125667.8714309
get_dHdl_XVG,total,unres2res_state_6_x1,18,10237711.128424818,4.773777008056641,48872550,1553125667.8733346,1553125672.6471117
get_dHdl,hdf5_write,unres2res_state_6_x1,18,0,0.06596684455871582,48872550,1553125672.7166662,1553125672.782633
get_dHdl_XVG,total,unres2res_state_38_x1,14,12663065.490641765,4.1643102169036865,52732933,1553125672.7836726,1553125676.9479828
get_dHdl,hdf5_write,unres2res_state_38_x1,14,0,0.04522585868835449,52732933,1553125677.017628,1553125677.0628538
get_dHdl_XVG,total,res2rep_state_20_x1,10,15035914.512917273,3.9848670959472656,59916121,1553125677.08899,1553125681.073857
get_dHdl,hdf5_write,res2rep_state_20_x1,10,0,0.05489182472229004,59916121,1553125681.135421,1553125681.1903129
get_dHdl_XVG,total,res2rep_state_40_x1,24,11495190.477867544,5.046630859375,58011983,1553125681.1915615,1553125686.2381923
get_dHdl,hdf5_write,res2rep_state_40_x1,24,0,0.08039379119873047,58011983,1553125686.31049,1553125686.3908837
get_dHdl_XVG,total,res2rep_state_0_x1,11,14175977.666640988,4.274034738540649,60588621,1553125686.3928285,1553125690.6668632
get_dHdl,hdf5_write,res2rep_state_0_x1,11,0,0.04614830017089844,60588621,1553125690.7387767,1553125690.784925
get_dHdl_XVG,total,rep2repghost_state_34_x2,292,15767293.467391957,137.8017189502716,2172760143,1553125690.9383569,1553125828.7400758
get_dHdl,hdf5_write,rep2repghost_state_34_x2,292,0,0.10208249092102051,2172760143,1553125831.8425734,1553125831.944656
get_dHdl_XVG,total,rep2repghost_state_44_x2,285,15517125.477275224,149.56021857261658,2320744678,1553125831.9459066,1553125981.5061252
get_dHdl,hdf5_write,rep2repghost_state_44_x2,285,0,0.0908651351928711,2320744678,1553125984.263197,1553125984.354062
get_dHdl_XVG,total,rep2repghost_state_32_x1,324,11734379.055321388,188.15239644050598,2207851540,1553125984.357081,1553126172.5094774
get_dHdl,hdf5_write,rep2repghost_state_32_x1,324,0,0.08800697326660156,2207851540,1553126175.3793733,1553126175.4673803
get_dHdl_XVG,total,rep2repghost_state_8_x2,308,12746878.204307083,169.4883840084076,2160447788,1553126175.4694166,1553126344.9578006
get_dHdl,hdf5_write,rep2repghost_state_8_x2,308,0,0.09269857406616211,2160447788,1553126347.9774795,1553126348.070178
get_dHdl_XVG,total,rep2repghost_state_42_x1,304,14944783.068548756,154.3846037387848,2307244412,1553126348.0714858,1553126502.4560895
get_dHdl,hdf5_write,rep2repghost_state_42_x1,304,0,0.3182556629180908,2307244412,1553126504.875456,1553126505.1937118
get_dHdl_XVG,total,rep2repghost_state_22_x2,330,14027488.04663909,158.06944918632507,2217317309,1553126505.1952953,1553126663.2647445
get_dHdl,hdf5_write,rep2repghost_state_22_x2,330,0,0.1374220848083496,2217317309,1553126666.0832398,1553126666.2206619
get_dHdl_XVG,total,rep2repghost_state_52_x2,300,12581358.822703166,180.18097519874573,2266921502,1553126666.223579,1553126846.4045541
get_dHdl,hdf5_write,rep2repghost_state_52_x2,300,0,0.09012532234191895,2266921502,1553126849.0777307,1553126849.167856
get_dHdl_XVG,total,rep2repghost_state_24_x1,281,13284785.420280447,162.33037996292114,2156524265,1553126849.169179,1553127011.499559
get_dHdl,hdf5_write,rep2repghost_state_24_x1,281,0,0.15130090713500977,2156524265,1553127014.3522108,1553127014.5035117
get_dHdl_XVG,total,rep2repghost_state_54_x1,302,12783312.116488505,181.24082279205322,2316858006,1553127014.505902,1553127195.7467248
get_dHdl,hdf5_write,rep2repghost_state_54_x1,302,0,0.1248633861541748,2316858006,1553127198.6108363,1553127198.7356997
get_dHdl_XVG,total,rep2repghost_state_26_x1,306,13546654.305833453,162.48774600028992,2201165324,1553127198.736807,1553127361.224553
get_dHdl,hdf5_write,rep2repghost_state_26_x1,306,0,0.14372968673706055,2201165324,1553127364.0469024,1553127364.190632
get_dHdl_XVG,total,rep2repghost_state_18_x2,298,12802696.065855388,171.89325737953186,2200697130,1553127364.1920533,1553127536.0853107
get_dHdl,hdf5_write,rep2repghost_state_18_x2,298,0,0.08387136459350586,2200697130,1553127538.7451396,1553127538.829011
get_dHdl_XVG,total,rep2repghost_state_56_x1,316,12419185.862825666,181.76353216171265,2257355089,1553127538.8307333,1553127720.5942655
get_dHdl,hdf5_write,rep2repghost_state_56_x1,316,0,24.51952600479126,2257355089,1553127723.6933453,1553127748.2128713
get_dHdl_XVG,total,rep2repghost_state_68_x2,302,12818546.928972151,170.47243452072144,2185208902,1553127748.2151783,1553127918.6876128
get_dHdl,hdf5_write,rep2repghost_state_68_x2,302,0,0.08882284164428711,2185208902,1553127921.4175153,1553127921.5063381
get_dHdl_XVG,total,rep2repghost_state_20_x2,298,11637765.454502666,190.12943744659424,2212681799,1553127921.5078802,1553128111.6373177
get_dHdl,hdf5_write,rep2repghost_state_20_x2,298,0,0.10726571083068848,2212681799,1553128114.593678,1553128114.7009437
get_dHdl_XVG,total,rep2repghost_state_50_x2,309,13468889.016191127,171.57414269447327,2310913086,1553128114.7023506,1553128286.2764933
get_dHdl,hdf5_write,rep2repghost_state_50_x2,309,0,0.15119457244873047,2310913086,1553128288.8147287,1553128288.9659233
get_dHdl_XVG,total,rep2repghost_state_30_x1,286,13267302.969909763,162.44365119934082,2155189136,1553128288.9693465,1553128451.4129977
get_dHdl,hdf5_write,rep2repghost_state_30_x1,286,0,7.985266447067261,2155189136,1553128453.8585775,1553128461.843844
get_dHdl_XVG,total,rep2repghost_state_40_x1,329,13696843.319257941,170.40173816680908,2333965909,1553128461.8455834,1553128632.2473216
get_dHdl,hdf5_write,rep2repghost_state_40_x1,329,0,26.522235870361328,2333965909,1553128634.9085476,1553128661.4307835
get_dHdl_XVG,total,rep2repghost_state_36_x2,318,13523559.073200896,164.64644861221313,2226605974,1553128661.4327908,1553128826.0792394
get_dHdl,hdf5_write,rep2repghost_state_36_x2,318,0,0.15066218376159668,2226605974,1553128828.9790697,1553128829.129732
get_dHdl_XVG,total,rep2repghost_state_78_x1,284,12404923.884321092,173.3780701160431,2150741763,1553128829.1311734,1553129002.5092435
get_dHdl,hdf5_write,rep2repghost_state_78_x1,284,0,8.628472566604614,2150741763,1553129005.249977,1553129013.8784497
get_dHdl_XVG,total,rep2repghost_state_46_x2,286,12914750.440748913,182.50777053833008,2357042310,1553129013.8805227,1553129196.3882933
get_dHdl,hdf5_write,rep2repghost_state_46_x2,286,0,0.11034560203552246,2357042310,1553129199.0156436,1553129199.1259892
get_dHdl_XVG,total,rep2repghost_state_44_x1,323,13091808.060543118,180.09547352790833,2357775372,1553129199.1274335,1553129379.222907
get_dHdl,hdf5_write,rep2repghost_state_44_x1,323,0,0.11607003211975098,2357775372,1553129381.8548777,1553129381.9709477
get_dHdl_XVG,total,rep2repghost_state_34_x1,289,14186293.277669506,155.04798793792725,2199556229,1553129381.9721904,1553129537.0201783
get_dHdl,hdf5_write,rep2repghost_state_34_x1,289,0,0.08427190780639648,2199556229,1553129539.841631,1553129539.9259028
get_dHdl_XVG,total,rep2repghost_state_42_x2,276,14472183.584463378,157.56646394729614,2280330793,1553129539.9278743,1553129697.4943383
get_dHdl,hdf5_write,rep2repghost_state_42_x2,276,0,0.15317583084106445,2280330793,1553129700.3701918,1553129700.5233676
get_dHdl_XVG,total,rep2repghost_state_8_x1,315,12570896.32967195,171.8257029056549,2160003098,1553129700.525142,1553129872.3508449
get_dHdl,hdf5_write,rep2repghost_state_8_x1,315,0,0.15480375289916992,2160003098,1553129875.5741386,1553129875.7289424
get_dHdl_XVG,total,rep2repghost_state_32_x2,332,12087472.655450758,182.42379212379456,2205042599,1553129875.7313037,1553130058.1550958
get_dHdl,hdf5_write,rep2repghost_state_32_x2,332,0,0.18363022804260254,2205042599,1553130061.3176482,1553130061.5012784
get_dHdl_XVG,total,rep2repghost_state_52_x1,315,12868069.71491705,177.34725856781006,2282116887,1553130061.5028958,1553130238.8501544
get_dHdl,hdf5_write,rep2repghost_state_52_x1,315,0,10.496107816696167,2282116887,1553130241.9747505,1553130252.4708583
get_dHdl_XVG,total,rep2repghost_state_22_x1,309,13905987.302280957,159.08827686309814,2212279558,1553130252.4729013,1553130411.5611782
get_dHdl,hdf5_write,rep2repghost_state_22_x1,309,0,14.842840194702148,2212279558,1553130414.2186599,1553130429.0615
get_dHdl_XVG,total,rep2repghost_state_54_x2,292,14021297.434160085,163.92889165878296,2298495748,1553130429.063746,1553130592.9926376
get_dHdl,hdf5_write,rep2repghost_state_54_x2,292,0,0.0916285514831543,2298495748,1553130595.6139474,1553130595.705576
get_dHdl_XVG,total,rep2repghost_state_24_x2,326,13260145.551871078,165.22826385498047,2190950828,1553130595.706648,1553130760.934912
get_dHdl,hdf5_write,rep2repghost_state_24_x2,326,0,0.3918013572692871,2190950828,1553130763.452141,1553130763.8439424
get_dHdl_XVG,total,rep2repghost_state_68_x1,326,12833804.044246187,169.9387125968933,2180960137,1553130763.845321,1553130933.7840335
get_dHdl,hdf5_write,rep2repghost_state_68_x1,326,0,29.914902448654175,2180960137,1553130936.629949,1553130966.5448515
get_dHdl_XVG,total,rep2repghost_state_56_x2,294,13189379.426006226,171.77746987342834,2265638227,1553130966.5469463,1553131138.3244162
get_dHdl,hdf5_write,rep2repghost_state_56_x2,294,0,6.914612054824829,2265638227,1553131141.2367716,1553131148.1513836
get_dHdl_XVG,total,rep2repghost_state_18_x1,313,12717358.794338595,173.47680258750916,2206166741,1553131148.1548285,1553131321.6316311
get_dHdl,hdf5_write,rep2repghost_state_18_x1,313,0,45.10285687446594,2206166741,1553131324.2076395,1553131369.3104963
get_dHdl_XVG,total,rep2repghost_state_26_x2,306,13143593.39259598,167.6012406349182,2202882559,1553131369.3127327,1553131536.9139733
get_dHdl,hdf5_write,rep2repghost_state_26_x2,306,0,7.322383403778076,2202882559,1553131540.0106344,1553131547.3330178
get_dHdl_XVG,total,rep2repghost_state_50_x1,277,14372729.255384624,161.18104076385498,2316611460,1553131547.33485,1553131708.5158908
get_dHdl,hdf5_write,rep2repghost_state_50_x1,277,0,38.12533712387085,2316611460,1553131711.0154948,1553131749.140832
get_dHdl_XVG,total,rep2repghost_state_20_x1,320,13626008.549049608,162.52417588233948,2214555810,1553131749.1434708,1553131911.6676466
get_dHdl,hdf5_write,rep2repghost_state_20_x1,320,0,45.28814911842346,2214555810,1553131914.5696812,1553131959.8578303
get_dHdl_XVG,total,rep2repghost_state_40_x2,290,13503640.973532502,166.47932171821594,2248076990,1553131959.860116,1553132126.3394377
get_dHdl,hdf5_write,rep2repghost_state_40_x2,290,0,39.122740030288696,2248076990,1553132128.8759017,1553132167.9986417
get_dHdl_XVG,total,rep2repghost_state_30_x2,270,12082902.300819132,178.92406916618347,2161922047,1553132168.0013444,1553132346.9254136
get_dHdl,hdf5_write,rep2repghost_state_30_x2,270,0,10.252615928649902,2161922047,1553132350.1006136,1553132360.3532295
get_dHdl_XVG,total,rep2repghost_state_46_x1,312,13497050.704015428,167.79494547843933,2264736887,1553132360.3548696,1553132528.149815
get_dHdl,hdf5_write,rep2repghost_state_46_x1,312,0,33.09524369239807,2264736887,1553132531.010204,1553132564.1054478
get_dHdl_XVG,total,rep2repghost_state_78_x2,287,13562072.04162235,161.40386176109314,2188970801,1553132564.1082804,1553132725.5121422
get_dHdl,hdf5_write,rep2repghost_state_78_x2,287,0,40.12581276893616,2188970801,1553132728.1602867,1553132768.2860994
get_dHdl_XVG,total,rep2repghost_state_36_x1,273,13704298.600750607,160.52084970474243,2199825656,1553132768.2878048,1553132928.8086545
get_dHdl,hdf5_write,rep2repghost_state_36_x1,273,0,17.014824867248535,2199825656,1553132931.4668584,1553132948.4816833
get_dHdl_XVG,total,rep2repghost_state_80_x1,320,12797748.599859342,171.90500140190125,2199996991,1553132948.4840243,1553133120.3890257
get_dHdl,hdf5_write,rep2repghost_state_80_x1,320,0,41.23497819900513,2199996991,1553133123.755913,1553133164.9908912
get_dHdl_XVG,total,rep2repghost_state_28_x1,313,13581363.871382277,161.64706945419312,2195387669,1553133164.992964,1553133326.6400335
get_dHdl,hdf5_write,rep2repghost_state_28_x1,313,0,37.844188928604126,2195387669,1553133329.6587403,1553133367.5029292
get_dHdl_XVG,total,rep2repghost_state_16_x2,303,11620262.299477983,185.9126844406128,2160354158,1553133367.5049455,1553133553.41763
get_dHdl,hdf5_write,rep2repghost_state_16_x2,303,0,45.55502533912659,2160354158,1553133556.1749337,1553133601.729959
get_dHdl_XVG,total,rep2repghost_state_58_x1,298,12497981.585642973,179.22217988967896,2239915504,1553133601.732823,1553133780.9550028
get_dHdl,hdf5_write,rep2repghost_state_58_x1,298,0,16.35168194770813,2239915504,1553133784.05672,1553133800.408402
get_dHdl_XVG,total,rep2repghost_state_66_x2,301,13139319.371301008,168.13291811943054,2209152108,1553133800.410378,1553133968.543296
get_dHdl,hdf5_write,rep2repghost_state_66_x2,301,0,36.81026911735535,2209152108,1553133971.4596353,1553134008.2699044
get_dHdl_XVG,total,rep2repghost_state_10_x1,303,12959638.47331495,167.43769145011902,2169931948,1553134008.2720172,1553134175.7097087
get_dHdl,hdf5_write,rep2repghost_state_10_x1,303,0,31.593930959701538,2169931948,1553134178.24514,1553134209.839071
get_dHdl_XVG,total,rep2repghost_state_60_x1,278,13518119.370139573,163.18136262893677,2205905139,1553134209.8421116,1553134373.0234742
get_dHdl,hdf5_write,rep2repghost_state_60_x1,278,0,19.516277551651,2205905139,1553134375.766786,1553134395.2830637
get_dHdl_XVG,total,rep2repghost_state_4_x2,341,12861745.346978532,169.77725768089294,2183631854,1553134395.2856984,1553134565.062956
get_dHdl,hdf5_write,rep2repghost_state_4_x2,341,0,59.252737283706665,2183631854,1553134568.0175445,1553134627.2702818
get_dHdl_XVG,total,rep2repghost_state_70_x2,293,12921529.040652785,170.16073346138,2198736859,1553134627.2720025,1553134797.432736
get_dHdl,hdf5_write,rep2repghost_state_70_x2,293,0,19.478484869003296,2198736859,1553134800.148417,1553134819.6269019
get_dHdl_XVG,total,rep2repghost_state_38_x2,286,11922272.119021745,185.753737449646,2214606605,1553134819.6294618,1553135005.3831992
get_dHdl,hdf5_write,rep2repghost_state_38_x2,286,0,0.0940697193145752,2214606605,1553135008.0979743,1553135008.192044
get_dHdl_XVG,total,rep2repghost_state_76_x1,273,12794234.857001232,166.72088623046875,2133066174,1553135008.1935825,1553135174.9144688
get_dHdl,hdf5_write,rep2repghost_state_76_x1,273,0,17.07788586616516,2133066174,1553135177.840644,1553135194.9185297
get_dHdl_XVG,total,rep2repghost_state_48_x2,292,13763233.911364965,167.89304518699646,2310751253,1553135194.920503,1553135362.813548
get_dHdl,hdf5_write,rep2repghost_state_48_x2,292,0,24.852540254592896,2310751253,1553135365.7655537,1553135390.618094
get_dHdl_XVG,total,rep2repghost_state_2_x1,327,12840881.297377162,168.2821810245514,2160891511,1553135390.620538,1553135558.902719
get_dHdl,hdf5_write,rep2repghost_state_2_x1,327,0,34.09189319610596,2160891511,1553135562.1015027,1553135596.1933959
get_dHdl_XVG,total,rep2repghost_state_0_x1,288,12600513.737661188,168.27554512023926,2120358318,1553135596.1951952,1553135764.4707403
get_dHdl,hdf5_write,rep2repghost_state_0_x1,288,0,0.10546255111694336,2120358318,1553135767.3996449,1553135767.5051074
get_dHdl_XVG,total,rep2repghost_state_74_x1,300,13109836.444261158,169.28828406333923,2219341716,1553135767.5081468,1553135936.7964308
get_dHdl,hdf5_write,rep2repghost_state_74_x1,300,0,38.75616955757141,2219341716,1553135939.8426723,1553135978.598842
get_dHdl_XVG,total,rep2repghost_state_72_x2,303,11479875.150824461,185.08276867866516,2124727077,1553135978.6010582,1553136163.683827
get_dHdl,hdf5_write,rep2repghost_state_72_x2,303,0,43.66702914237976,2124727077,1553136166.2322183,1553136209.8992474
get_dHdl_XVG,total,rep2repghost_state_6_x2,333,11696676.321632722,186.22971296310425,2178268674,1553136209.9014862,1553136396.1311991
get_dHdl,hdf5_write,rep2repghost_state_6_x2,333,0,5.719486951828003,2178268674,1553136399.4309287,1553136405.1504157
get_dHdl_XVG,total,rep2repghost_state_12_x1,286,12671101.70946235,170.44077014923096,2159672334,1553136405.1524377,1553136575.5932078
get_dHdl,hdf5_write,rep2repghost_state_12_x1,286,0,40.85531735420227,2159672334,1553136578.2586524,1553136619.1139698
get_dHdl_XVG,total,rep2repghost_state_62_x1,299,12589429.892840121,175.63713121414185,2211171350,1553136619.1168067,1553136794.753938
get_dHdl,hdf5_write,rep2repghost_state_62_x1,299,0,39.00683379173279,2211171350,1553136797.4185696,1553136836.4254034
get_dHdl_XVG,total,rep2repghost_state_14_x2,115,12650923.845785383,176.4451892375946,2232194652,1553136836.4294155,1553137012.8746047
get_dHdl,hdf5_write,rep2repghost_state_14_x2,115,0,0.23704266548156738,2232194652,1553137015.4519944,1553137015.689037
get_dHdl_XVG,total,rep2repghost_state_64_x2,297,12659416.224192772,174.88614702224731,2213956527,1553137015.6909504,1553137190.5770974
get_dHdl,hdf5_write,rep2repghost_state_64_x2,297,0,10.200072050094604,2213956527,1553137193.5243275,1553137203.7243996
get_dHdl_XVG,total,rep2repghost_state_66_x1,303,12475776.254176773,173.65884613990784,2166528909,1553137203.7263708,1553137377.385217
get_dHdl,hdf5_write,rep2repghost_state_66_x1,303,0,0.09561681747436523,2166528909,1553137380.3259194,1553137380.4215362
get_dHdl_XVG,total,rep2repghost_state_58_x2,309,11368482.884347018,193.09731459617615,2195223516,1553137380.4257164,1553137573.523031
get_dHdl,hdf5_write,rep2repghost_state_58_x2,309,0,9.309029579162598,2195223516,1553137576.446531,1553137585.7555606
get_dHdl_XVG,total,rep2repghost_state_16_x1,305,10965083.746248167,197.73273229599,2168155969,1553137585.7627084,1553137783.4954407
get_dHdl,hdf5_write,rep2repghost_state_16_x1,305,0,35.537572383880615,2168155969,1553137786.4371445,1553137821.974717
get_dHdl_XVG,total,rep2repghost_state_28_x2,326,12016518.755030505,185.5751404762268,2229967156,1553137821.9809613,1553138007.5561018
get_dHdl,hdf5_write,rep2repghost_state_28_x2,326,0,32.05542540550232,2229967156,1553138010.4686162,1553138042.5240417
get_dHdl_XVG,total,rep2repghost_state_80_x2,322,12165262.097027006,179.2851631641388,2181051000,1553138042.5333054,1553138221.8184686
get_dHdl,hdf5_write,rep2repghost_state_80_x2,322,0,5.597415924072266,2181051000,1553138224.9436135,1553138230.5410295
get_dHdl_XVG,total,rep2repghost_state_60_x2,298,12290082.452127276,178.16150856018066,2189619630,1553138230.5477505,1553138408.709259
get_dHdl,hdf5_write,rep2repghost_state_60_x2,298,0,44.12494111061096,2189619630,1553138411.6898427,1553138455.8147838
get_dHdl_XVG,total,rep2repghost_state_10_x2,300,12221652.692506272,175.50887322425842,2145008493,1553138455.8226645,1553138631.3315377
get_dHdl,hdf5_write,rep2repghost_state_10_x2,300,0,46.3368124961853,2145008493,1553138634.1755333,1553138680.5123458
get_dHdl_XVG,total,rep2repghost_state_70_x1,320,11219748.177341063,197.8527910709381,2219858492,1553138680.5179574,1553138878.3707485
get_dHdl,hdf5_write,rep2repghost_state_70_x1,320,0,51.87354564666748,2219858492,1553138881.3203728,1553138933.1939185
get_dHdl_XVG,total,rep2repghost_state_4_x1,299,11297150.979243392,190.80632328987122,2155567842,1553138933.197977,1553139124.0043004
get_dHdl,hdf5_write,rep2repghost_state_4_x1,299,0,15.396545648574829,2155567842,1553139127.011484,1553139142.4080296
get_dHdl_XVG,total,rep2repghost_state_2_x2,295,12229337.069074161,174.7039017677307,2136512902,1553139142.41127,1553139317.1151717
get_dHdl,hdf5_write,rep2repghost_state_2_x2,295,0,2.5594582557678223,2136512902,1553139320.1639967,1553139322.723455
get_dHdl_XVG,total,rep2repghost_state_48_x1,336,12517400.408267774,184.07056951522827,2304085022,1553139322.730994,1553139506.8015635
get_dHdl,hdf5_write,rep2repghost_state_48_x1,336,0,15.635311603546143,2304085022,1553139509.8096044,1553139525.444916
get_dHdl_XVG,total,rep2repghost_state_76_x2,309,11532430.188068034,188.989004611969,2179502502,1553139525.4489973,1553139714.4380019
get_dHdl,hdf5_write,rep2repghost_state_76_x2,309,0,36.2111382484436,2179502502,1553139717.5408945,1553139753.7520328
get_dHdl_XVG,total,rep2repghost_state_38_x1,305,11704693.901745992,192.2306900024414,2250001385,1553139753.7554717,1553139945.9861617
get_dHdl,hdf5_write,rep2repghost_state_38_x1,305,0,0.1092073917388916,2250001385,1553139948.9676476,1553139949.076855
get_dHdl_XVG,total,rep2repghost_state_74_x2,291,12808551.443024347,170.4449872970581,2183153388,1553139949.0794177,1553140119.524405
get_dHdl,hdf5_write,rep2repghost_state_74_x2,291,0,56.13403081893921,2183153388,1553140122.4355183,1553140178.569549
get_dHdl_XVG,total,rep2repghost_state_0_x2,298,12015274.10001219,173.7606315612793,2087781616,1553140178.5776176,1553140352.3382492
get_dHdl,hdf5_write,rep2repghost_state_0_x2,298,0,54.74284029006958,2087781616,1553140355.0751255,1553140409.8179657
get_dHdl_XVG,total,rep2repghost_state_6_x1,305,11731050.10835108,185.99384307861328,2181903093,1553140409.8280551,1553140595.8218982
get_dHdl,hdf5_write,rep2repghost_state_6_x1,305,0,5.376032114028931,2181903093,1553140598.7412477,1553140604.1172798
get_dHdl_XVG,total,rep2repghost_state_72_x1,327,12060822.119896382,184.8198206424713,2229078981,1553140604.1206,1553140788.9404206
get_dHdl,hdf5_write,rep2repghost_state_72_x1,327,0,10.283981084823608,2229078981,1553140791.8435612,1553140802.1275423
get_dHdl_XVG,total,rep2repghost_state_62_x2,281,11574805.584369235,192.58119082450867,2229089843,1553140802.1304028,1553140994.7115936
get_dHdl,hdf5_write,rep2repghost_state_62_x2,281,0,44.26463174819946,2229089843,1553140997.4957418,1553141041.7603736
get_dHdl_XVG,total,rep2repghost_state_12_x2,330,11306842.466696188,193.56838130950928,2188647194,1553141041.7634022,1553141235.3317835
get_dHdl,hdf5_write,rep2repghost_state_12_x2,330,0,0.10153341293334961,2188647194,1553141238.4125144,1553141238.5140479
get_dHdl_XVG,total,rep2repghost_state_64_x1,298,12824187.25215105,172.30261135101318,2209640952,1553141238.5215418,1553141410.8241532
get_dHdl,hdf5_write,rep2repghost_state_64_x1,298,0,0.1304171085357666,2209640952,1553141414.1117043,1553141414.2421215
get_dHdl_XVG,total,rep2repghost_state_14_x1,296,12667260.423368787,171.28092527389526,2169660086,1553141414.2468593,1553141585.5277846
get_dHdl,hdf5_write,rep2repghost_state_14_x1,296,0,4.53913140296936,2169660086,1553141588.6976984,1553141593.2368298
